date,caller,call.name,combi.length,context,context.length,demosubset
2020-02-07,id02,HO,1,NS,1,0
2020-02-07,id05,GR,1,FE,1,0
2020-02-07,id05,PH,1,FE_IP,2,0
2020-02-07,id09,HO_PH,2,NS,1,0
2020-02-07,id09,HO_PH,2,NS,1,0
2020-02-07,id09,HO,1,FE,1,0
2020-02-07,id09,HO,1,FE,1,0
2020-02-07,id09,HO,1,NS,1,0
2020-02-07,id12,GR_PG,2,NS,1,1
2020-02-07,id15,HO,1,FU_TR,2,0
2020-02-07,id31,GR_PG,2,AP,1,0
2020-02-07,id32,GR,1,FU_TR,2,1
2020-02-07,id37,HO_PG,2,NS,1,0
2020-02-07,id37,HO,1,TR,1,0
2020-02-07,id37,HO,1,RE,1,0
2020-02-07,id41,GR,1,FE,1,0
2020-02-07,id41,GR,1,FE,1,0
2020-02-07,id48,PH_PG,2,AF_AP,2,1
2020-02-07,id48,GR,1,AP,1,1
2020-02-07,id51,GR,1,AP,1,0
2020-02-11,id05,HO,1,IP_TR,2,0
2020-02-11,id11,GR,1,FE,1,0
2020-02-11,id11,GR,1,FE,1,0
2020-02-11,id24,PH,1,IP_RE,2,0
2020-02-11,id25,PH_PB,2,FE_IP,2,0
2020-02-11,id25,GR_PN,2,NS,1,0
2020-02-11,id25,GR,1,FE,1,0
2020-02-11,id25,GR,1,FE,1,0
2020-02-11,id25,GR,1,FE,1,0
2020-02-11,id25,GR,1,FE,1,0
2020-02-11,id25,HO,1,FE,1,0
2020-02-11,id25,GR,1,FE,1,0
2020-02-11,id25,GR,1,OP,1,0
2020-02-11,id25,GR,1,FE_IP,2,0
2020-02-11,id25,HO,1,FE_IP,2,0
2020-02-11,id25,GR,1,FE,1,0
2020-02-11,id25,GR,1,FE,1,0
2020-02-11,id25,GR,1,FE,1,0
2020-02-11,id25,GR,1,FE_IP,2,0
2020-02-11,id25,HO,1,RE,1,0
2020-02-11,id25,GR,1,FE,1,0
2020-02-11,id25,HO,1,AP,1,0
2020-02-11,id28,NV,1,GR,1,0
2020-02-11,id33,PN,1,CO,1,0
2020-02-11,id33,PH,1,FE,1,0
2020-02-11,id41,GR_PN,2,AP,1,0
2020-02-11,id41,PH_HO,2,FE_IP,2,0
2020-02-11,id41,PH_PG,2,AF_AP_FE_IP,4,0
2020-02-11,id41,PH,1,TR,1,1
2020-02-11,id41,HO,1,BE,1,0
2020-02-11,id41,HO,1,FE,1,0
2020-02-11,id41,GR,1,FE,1,0
2020-02-11,id41,GR,1,FE,1,0
2020-02-11,id41,GR,1,FE,1,0
2020-02-11,id41,GR,1,FE,1,0
2020-02-11,id41,GR,1,FE,1,0
2020-02-11,id41,GR,1,FE,1,0
2020-02-11,id41,GR,1,FE,1,0
2020-02-11,id41,GR,1,FE,1,0
2020-02-11,id41,GR,1,FE_IP,2,1
2020-02-11,id41,GR,1,FE,1,0
2020-02-11,id41,GR,1,FE,1,0
2020-02-11,id41,GR,1,FE,1,0
2020-02-11,id41,GR,1,FE,1,0
2020-02-11,id41,GR,1,FE,1,0
2020-02-11,id41,HO,1,FE,1,0
2020-02-11,id41,GR,1,FE,1,0
2020-02-11,id41,GR,1,FE,1,0
2020-02-11,id41,HO,1,AF_AP_FE_IP,4,0
2020-02-11,id41,HO,1,RE,1,1
2020-02-11,id41,GR,1,NS,1,1
2020-02-11,id41,HO,1,NS,1,1
2020-02-11,id41,HO,1,NS,1,1
2020-02-11,id41,HO,1,NS,1,1
2020-02-11,id41,GR,1,AP,1,1
2020-02-11,id41,PH,1,FU_TR,2,1
2020-02-11,id41,GR,1,NS,1,1
2020-02-11,id48,HO_GR,2,FE,1,0
2020-02-11,id48,HO,1,IP_TR,2,0
2020-02-11,id48,HO,1,AP,1,1
2020-02-11,id48,HO,1,FU_RE,2,1
2020-02-11,id51,SC,1,DI,1,0
2020-02-11,id51,PH,1,FU_TR,2,0
2020-02-11,id51,PG,1,AP,1,0
2020-02-11,id51,PH,1,FE,1,0
2020-02-11,id52,GR,1,RA,1,0
2020-02-11,id53,PN,1,PL,1,0
2020-02-11,id53,GR,1,RA,1,0
2020-02-12,id03,NV,1,GR,1,0
2020-02-12,id03,GR,1,FE,1,0
2020-02-12,id03,GR,1,FE,1,0
2020-02-12,id03,HO,1,AP,1,0
2020-02-12,id11,PH_PS,2,FE,1,0
2020-02-12,id11,HO_GR,2,NS,1,0
2020-02-12,id11,PG,1,FE,1,0
2020-02-12,id11,HO,1,TR,1,0
2020-02-12,id22,PB,1,BA,1,0
2020-02-12,id22,GR,1,RA,1,0
2020-02-12,id22,GR,1,AP,1,0
2020-02-12,id22,GR,1,AP_SC,2,0
2020-02-12,id22,HO,1,FE,1,0
2020-02-12,id23,HO,1,AP,1,1
2020-02-12,id23,GR,1,DI,1,0
2020-02-12,id23,GR,1,AP,1,1
2020-02-12,id24,GR,1,AP,1,0
2020-02-12,id24,PG,1,AP,1,0
2020-02-12,id24,HO,1,FE_FU,2,0
2020-02-12,id25,GR_PG,2,AP,1,0
2020-02-12,id25,PN_PG,2,AF_AP,2,0
2020-02-12,id25,PN,1,TR,1,0
2020-02-12,id25,GR,1,FE,1,0
2020-02-12,id25,PG,1,TR,1,0
2020-02-12,id25,PN,1,AP,1,0
2020-02-12,id25,HO,1,RE,1,0
2020-02-12,id25,HO,1,RE,1,0
2020-02-12,id25,PG,1,FU_GA_TR,3,0
2020-02-12,id25,GR,1,AF,1,0
2020-02-12,id25,GR,1,AP_FE_FU,3,0
2020-02-12,id25,HO,1,RE,1,0
2020-02-12,id25,HO,1,TR,1,0
2020-02-12,id25,GR,1,FE_IP,2,0
2020-02-12,id25,GR,1,FE_IP,2,0
2020-02-12,id25,GR,1,FE_IP,2,0
2020-02-12,id25,HO,1,FE,1,0
2020-02-12,id25,GR,1,FE_IP,2,0
2020-02-12,id25,GR,1,FE,1,0
2020-02-12,id28,NV,1,GR,1,0
2020-02-12,id28,NV,1,GR,1,0
2020-02-12,id28,NV,1,GR,1,0
2020-02-12,id28,PN,1,AP,1,0
2020-02-12,id28,HO,1,FE,1,0
2020-02-12,id28,PH,1,FE_FU,2,0
2020-02-12,id30,PH,1,FE_FU,2,0
2020-02-12,id31,GR,1,AF_AP,2,0
2020-02-12,id33,HO_PH,2,RE,1,0
2020-02-12,id33,HO_PH,2,TR,1,0
2020-02-12,id33,HO,1,RE,1,0
2020-02-12,id33,GR,1,TR,1,0
2020-02-12,id33,SC,1,GA,1,0
2020-02-12,id33,NV,1,GR,1,0
2020-02-12,id33,PH,1,IP_TR,2,0
2020-02-12,id33,PH,1,IP_TR,2,0
2020-02-12,id33,HO,1,TR,1,0
2020-02-12,id33,GR,1,FE,1,0
2020-02-12,id33,GR,1,FE,1,0
2020-02-12,id33,GR,1,FE,1,0
2020-02-12,id33,PG,1,TR,1,0
2020-02-12,id33,NV,1,GR,1,0
2020-02-12,id33,PN,1,GR,1,0
2020-02-12,id37,PH_PB,2,DI,1,0
2020-02-12,id37,GR_PG,2,AF_AP,2,0
2020-02-12,id37,HO_PN,2,TR,1,0
2020-02-12,id37,PH,1,FE,1,0
2020-02-12,id37,HO,1,RE,1,0
2020-02-12,id37,GR,1,FE,1,0
2020-02-12,id37,GR,1,FE,1,0
2020-02-12,id37,GR,1,FE,1,0
2020-02-12,id37,PN,1,CO,1,0
2020-02-12,id37,GR,1,AP,1,0
2020-02-12,id37,NV,1,GR,1,0
2020-02-12,id37,NV,1,GR,1,0
2020-02-12,id37,NV,1,GR,1,0
2020-02-12,id37,HO,1,TR,1,0
2020-02-12,id37,HO,1,TR,1,0
2020-02-12,id37,HO,1,RE,1,0
2020-02-12,id38,NV,1,GR,1,0
2020-02-12,id41,PN_PG,2,AF_AP,2,0
2020-02-12,id41,PN_PG,2,AF_AP,2,0
2020-02-12,id41,GR,1,AP,1,1
2020-02-12,id41,GR,1,AP,1,1
2020-02-12,id41,NV,1,GR,1,0
2020-02-12,id48,GR_HO,2,FE,1,0
2020-02-12,id48,PN_PG,2,AP,1,0
2020-02-12,id48,HO,1,AP,1,1
2020-02-12,id48,HO,1,FE,1,0
2020-02-12,id48,HO,1,FE,1,0
2020-02-12,id48,HO,1,FE_FU,2,0
2020-02-12,id48,PH,1,FE_FU,2,0
2020-02-14,id23,NV,1,GR,1,0
2020-02-14,id23,NV,1,GR,1,0
2020-02-14,id23,NV,1,GR,1,0
2020-02-14,id23,SC,1,RA,1,0
2020-02-14,id23,HO,1,TR,1,1
2020-02-14,id23,HO,1,IP_TR,2,0
2020-02-14,id23,HO,1,FE,1,0
2020-02-14,id23,HO,1,TR,1,1
2020-02-14,id23,HO,1,AP,1,1
2020-02-14,id23,HO,1,TR,1,1
2020-02-14,id23,HO,1,TR,1,1
2020-02-14,id24,GR,1,AP,1,0
2020-02-14,id24,GR,1,AF,1,0
2020-02-14,id25,HO,1,FE,1,0
2020-02-14,id33,NV,1,GR,1,0
2020-02-14,id41,PH_PS,2,DI,1,0
2020-02-14,id41,GR,1,FE,1,0
2020-02-14,id41,GR,1,FE,1,0
2020-02-14,id41,GR,1,FE,1,0
2020-02-14,id41,PH,1,DI,1,0
2020-02-14,id41,PN,1,AF,1,0
2020-02-14,id41,HO,1,TR,1,1
2020-02-14,id41,GR,1,PL,1,0
2020-02-14,id41,HO,1,DI,1,0
2020-02-14,id41,HO,1,RE,1,1
2020-02-14,id41,HO,1,RE,1,1
2020-02-14,id41,GR,1,FE,1,0
2020-02-14,id41,GR,1,FE,1,0
2020-02-14,id41,GR,1,FE,1,0
2020-02-14,id41,HO,1,FE,1,0
2020-02-15,id06,HO_PH,2,FE_FU,2,0
2020-02-15,id31,GR_PG,2,AF_AP,2,0
2020-02-15,id31,GR,1,AF_AP,2,0
2020-02-15,id31,GR,1,AF_AP,2,0
2020-02-15,id53,PH_PB,2,AP_IP_TR,3,0
2020-02-16,id03,PH,1,GA,1,0
2020-02-16,id03,PG,1,IP_TR,2,0
2020-02-16,id03,HO,1,FE,1,0
2020-02-16,id04,HO,1,TR,1,0
2020-02-16,id04,GR,1,FE,1,0
2020-02-16,id04,GR,1,FE,1,0
2020-02-16,id05,PG_PN,2,AF_AP,2,0
2020-02-16,id05,GR_PG,2,AF_AP,2,0
2020-02-16,id05,PH_PS,2,FU_IP_TR,3,0
2020-02-16,id05,HO,1,FU_TR,2,0
2020-02-16,id09,GR_PG,2,AP,1,0
2020-02-16,id09,GR,1,FE,1,0
2020-02-16,id09,HO,1,TR,1,0
2020-02-16,id11,GR,1,FE,1,0
2020-02-16,id12,HO_PH,2,FE,1,0
2020-02-16,id12,PH_PB,2,FE,1,0
2020-02-16,id12,PH_PS,2,TR,1,0
2020-02-16,id12,PH,1,TR,1,1
2020-02-16,id12,PH,1,RE,1,1
2020-02-16,id12,PH,1,FE,1,0
2020-02-16,id22,GR_PN,2,AP,1,0
2020-02-16,id22,GR_PG,2,FE,1,0
2020-02-16,id22,GR_PG,2,NS,1,0
2020-02-16,id22,GR,1,AP,1,0
2020-02-16,id22,GR,1,AP,1,0
2020-02-16,id22,PG,1,AP,1,0
2020-02-16,id22,PH,1,FE,1,0
2020-02-16,id22,HO,1,RE,1,0
2020-02-16,id22,GR,1,FE,1,0
2020-02-16,id23,GR,1,AF_AP,2,1
2020-02-16,id23,HO,1,AF_AP,2,1
2020-02-16,id23,HO,1,AP_FU_TR,3,1
2020-02-16,id23,HO,1,FU_RE,2,1
2020-02-16,id23,HO,1,TR,1,1
2020-02-16,id23,BK,1,FU_IP_TR,3,0
2020-02-16,id23,HO,1,FU_IP_TR,3,0
2020-02-16,id23,HO,1,IP_TR,2,0
2020-02-16,id23,PH,1,TR,1,1
2020-02-16,id23,GR,1,FE,1,0
2020-02-16,id23,GR,1,FE,1,0
2020-02-16,id24,HO_GR,2,FU_RE,2,0
2020-02-16,id24,GR_PN,2,AP,1,0
2020-02-16,id24,GR,1,FE,1,0
2020-02-16,id24,HO,1,FE_FU_RA,3,0
2020-02-16,id24,GR,1,FE_FU_RA,3,0
2020-02-16,id24,HO,1,AP,1,0
2020-02-16,id24,GR,1,FE_FU,2,0
2020-02-16,id24,HO,1,AP,1,0
2020-02-16,id24,PN,1,AP,1,0
2020-02-16,id25,PH_PS,2,FE,1,0
2020-02-16,id25,PN_PG,2,AF_AP,2,0
2020-02-16,id25,PH_PS,2,TR,1,0
2020-02-16,id25,PH_PS,2,FE,1,0
2020-02-16,id25,HO_PG,2,NS,1,0
2020-02-16,id25,GR_HO,2,FE,1,0
2020-02-16,id25,GR,1,FE,1,0
2020-02-16,id25,GR,1,FE,1,0
2020-02-16,id25,HO,1,FE,1,0
2020-02-16,id25,HO,1,FE_FU,2,0
2020-02-16,id25,PN,1,AP,1,0
2020-02-16,id25,HO,1,TR,1,0
2020-02-16,id25,HO,1,FE,1,0
2020-02-16,id25,PN,1,RE,1,0
2020-02-16,id25,HO,1,FE,1,0
2020-02-16,id25,PG,1,FE,1,0
2020-02-16,id25,HO,1,FE,1,0
2020-02-16,id25,HO,1,TR,1,0
2020-02-16,id25,HO,1,RE,1,0
2020-02-16,id25,HO,1,FE,1,0
2020-02-16,id25,HO,1,FE,1,0
2020-02-16,id25,PN,1,AP,1,0
2020-02-16,id25,HO,1,RE,1,0
2020-02-16,id25,PN,1,AP,1,0
2020-02-16,id25,HO,1,IP_TR,2,0
2020-02-16,id25,HO,1,TR,1,0
2020-02-16,id28,PN_PG,2,AP_NS,2,0
2020-02-16,id28,PH,1,TR,1,0
2020-02-16,id30,HO,1,FE,1,0
2020-02-16,id30,HO,1,DI,1,0
2020-02-16,id30,PH,1,IP_RE,2,0
2020-02-16,id30,PH,1,FE,1,0
2020-02-16,id30,PH,1,TR,1,0
2020-02-16,id31,GR_PG,2,AF_AP,2,0
2020-02-16,id33,HO,1,TR,1,0
2020-02-16,id33,PH,1,AF_AP,2,0
2020-02-16,id33,HO,1,RE,1,0
2020-02-16,id33,GR,1,TR,1,0
2020-02-16,id41,GR_PN,2,AP_PL,2,0
2020-02-16,id41,GR,1,AP,1,1
2020-02-16,id41,GR,1,AP,1,1
2020-02-16,id41,NV,1,GR,1,0
2020-02-16,id41,GR,1,AP,1,1
2020-02-16,id41,NV,1,GR,1,0
2020-02-16,id41,PH,1,IP_TR,2,0
2020-02-16,id41,HO,1,AP,1,1
2020-02-16,id41,GR,1,FE,1,0
2020-02-16,id41,HO,1,FE,1,0
2020-02-16,id48,HO,1,AP,1,1
2020-02-16,id53,HO_GR,2,TR,1,0
2020-02-16,id53,GR_PN,2,PL,1,0
2020-02-16,id53,GR,1,FE,1,0
2020-02-16,id53,GR,1,FE,1,0
2020-02-16,id53,GR,1,FE,1,0
2020-02-16,id53,GR,1,FE,1,0
2020-02-16,id53,GR,1,FE,1,0
2020-02-16,id53,GR,1,FE,1,0
2020-02-16,id53,GR,1,FE,1,0
2020-02-16,id53,GR,1,FE,1,0
2020-02-16,id53,GR,1,FE,1,0
2020-02-16,id53,GR,1,AF_AP,2,0
2020-02-16,id53,PH,1,TR,1,0
2020-02-16,id53,PN,1,PL,1,0
2020-02-16,id53,PN,1,PL,1,0
2020-02-16,id53,GR,1,PL,1,0
2020-02-16,id53,GR,1,AF_AP,2,0
2020-02-16,id53,SC,1,RA,1,0
2020-02-17,id03,HO,1,FE,1,0
2020-02-17,id03,PH,1,FE,1,0
2020-02-17,id03,PH,1,FU_GA_RE,3,0
2020-02-17,id11,HO_PH,2,DI,1,0
2020-02-17,id11,NV,1,GR,1,0
2020-02-17,id11,HO,1,AP,1,0
2020-02-17,id11,HO,1,FE,1,0
2020-02-17,id11,PH,1,FE,1,0
2020-02-17,id11,NV,1,GR,1,0
2020-02-17,id11,NV,1,GR,1,0
2020-02-17,id11,GR,1,FE,1,0
2020-02-17,id22,GR,1,FE,1,0
2020-02-17,id22,GR,1,FE,1,0
2020-02-17,id22,GR,1,FE,1,0
2020-02-17,id22,GR,1,FE,1,0
2020-02-17,id22,GR,1,FE,1,0
2020-02-17,id22,PB,1,IP_RE,2,0
2020-02-17,id22,PH,1,FE_IP,2,0
2020-02-17,id22,HO,1,FE_FU,2,0
2020-02-17,id22,HO,1,FE_FU,2,0
2020-02-17,id22,GR,1,FE,1,0
2020-02-17,id22,GR,1,FE,1,0
2020-02-17,id23,GR_HO,2,FE_FU,2,0
2020-02-17,id23,GR,1,RA,1,1
2020-02-17,id23,GR,1,RA,1,1
2020-02-17,id23,HO,1,AP,1,1
2020-02-17,id23,GR,1,AP,1,1
2020-02-17,id23,HO,1,FE,1,0
2020-02-17,id23,PN,1,AP,1,1
2020-02-17,id23,PN,1,FE_FU,2,0
2020-02-17,id24,PG_GR,2,AP,1,0
2020-02-17,id24,PH_PB,2,FE_IP,2,0
2020-02-17,id24,GR,1,FU_TR,2,0
2020-02-17,id24,HO,1,FE,1,0
2020-02-17,id24,HO,1,FE,1,0
2020-02-17,id33,GR,1,FE,1,0
2020-02-17,id41,GR_PG,2,AP,1,1
2020-02-17,id41,GR,1,AP,1,1
2020-02-17,id48,HO_PH,2,FE_FU,2,0
2020-02-17,id48,HO_PH,2,AF_AP_FU_TR,4,0
2020-02-17,id48,PG_GR,2,AF_AP_FU_TR,4,0
2020-02-17,id48,GR,1,AP,1,1
2020-02-18,id05,HO,1,FE_FU,2,0
2020-02-18,id05,HO,1,OP,1,0
2020-02-18,id23,HO,1,AP,1,1
2020-02-18,id23,SC,1,RA,1,0
2020-02-18,id23,HO,1,FE_FU,2,0
2020-02-18,id28,PH_PS,2,TR,1,0
2020-02-18,id28,GR,1,FE,1,0
2020-02-18,id28,GR,1,FE,1,0
2020-02-18,id28,PG,1,AP,1,0
2020-02-18,id28,GR,1,FE,1,0
2020-02-18,id28,GR,1,FE,1,0
2020-02-18,id28,GR,1,FE,1,0
2020-02-18,id28,HO,1,AP,1,0
2020-02-18,id28,PG,1,NS,1,0
2020-02-18,id28,PH,1,TR,1,0
2020-02-18,id28,HO,1,RE,1,0
2020-02-18,id28,HO,1,RE,1,0
2020-02-18,id28,HO,1,RE,1,0
2020-02-18,id28,PN,1,AP,1,0
2020-02-18,id28,NV,1,GR,1,0
2020-02-18,id28,NV,1,GR,1,0
2020-02-18,id28,PN,1,GR,1,0
2020-02-18,id28,NV,1,GR,1,0
2020-02-18,id28,NV,1,GR,1,0
2020-02-18,id28,PN,1,RE,1,0
2020-02-18,id28,PN,1,PL,1,0
2020-02-18,id30,HO_PG,2,TR,1,0
2020-02-18,id30,HO_PH,2,DI,1,0
2020-02-18,id30,HO,1,DI,1,0
2020-02-18,id30,HO,1,FE,1,0
2020-02-18,id30,HO,1,NS_OP,2,0
2020-02-18,id30,HO,1,RE,1,0
2020-02-18,id30,PH,1,DI,1,0
2020-02-18,id30,HO,1,FE,1,0
2020-02-18,id30,HO,1,TR,1,0
2020-02-18,id30,PH,1,FE_IP,2,0
2020-02-18,id30,PN,1,AP,1,0
2020-02-18,id30,HO,1,AP_FU_RE,3,0
2020-02-18,id30,HO,1,FE_FU,2,0
2020-02-18,id30,PH,1,FE_FU,2,0
2020-02-18,id30,GR,1,RE,1,0
2020-02-18,id41,PH_PB,2,BA,1,0
2020-02-18,id41,GR,1,FE,1,0
2020-02-18,id41,GR,1,BA,1,0
2020-02-18,id41,PN,1,AF_AP,2,1
2020-02-18,id41,HO,1,TR,1,1
2020-02-18,id41,GR,1,GA,1,0
2020-02-18,id41,GR,1,GA,1,0
2020-02-18,id48,PB,1,FU_TR,2,1
2020-02-18,id48,PB,1,IP_RE,2,0
2020-02-18,id48,HO,1,TR,1,1
2020-02-18,id48,HO,1,TR,1,1
2020-02-18,id48,GR,1,FE,1,0
2020-02-18,id48,GR,1,AP,1,1
2020-02-21,id03,PH_PS,2,TR,1,0
2020-02-21,id03,HO_PH,2,FE,1,0
2020-02-21,id03,GR_HO,2,FE_FU,2,0
2020-02-21,id03,GR_HO,2,RE,1,0
2020-02-21,id03,GR,1,FE,1,0
2020-02-21,id03,PB,1,IP_RE,2,0
2020-02-21,id03,NV,1,GR,1,0
2020-02-21,id03,PB,1,FE_IP,2,0
2020-02-21,id03,PG,1,BA,1,0
2020-02-21,id03,HO,1,IP_TR,2,0
2020-02-21,id03,PH,1,FE,1,0
2020-02-21,id03,GR,1,FE,1,0
2020-02-21,id03,GR,1,FE,1,0
2020-02-21,id03,GR,1,FE,1,0
2020-02-21,id03,GR,1,FE,1,0
2020-02-21,id03,GR,1,FE,1,0
2020-02-21,id03,GR,1,FE,1,0
2020-02-21,id03,GR,1,FE,1,0
2020-02-21,id03,GR,1,AP,1,0
2020-02-21,id03,GR,1,FE,1,0
2020-02-21,id03,GR,1,FE,1,0
2020-02-21,id03,GR,1,FE,1,0
2020-02-21,id03,NV,1,GR,1,0
2020-02-21,id03,NV,1,GR,1,0
2020-02-21,id03,NV,1,GR,1,0
2020-02-21,id03,NV,1,GR,1,0
2020-02-21,id03,PB,1,IP_RE,2,0
2020-02-21,id03,GR,1,FE,1,0
2020-02-21,id05,PH_PG,2,AF_AP,2,0
2020-02-21,id05,GR_PG,2,AP,1,0
2020-02-21,id05,GR_PG,2,AP,1,0
2020-02-21,id05,GR,1,FE,1,0
2020-02-21,id05,PH,1,FU_IP_RE,3,0
2020-02-21,id05,GR,1,FE_FU,2,0
2020-02-21,id05,HO,1,FE_FU,2,0
2020-02-21,id11,PH_PS,2,RE,1,0
2020-02-21,id11,NV,1,GR,1,0
2020-02-21,id11,HO,1,AP,1,0
2020-02-21,id11,GR,1,AP,1,0
2020-02-21,id22,GR,1,FE_FU,2,0
2020-02-21,id22,GR,1,FE,1,0
2020-02-21,id22,GR,1,FE,1,0
2020-02-21,id23,HO,1,OP,1,1
2020-02-21,id24,GR,1,AF_AP,2,0
2020-02-21,id24,SC,1,RA,1,0
2020-02-21,id25,GR_PG,2,AF,1,0
2020-02-21,id25,PH_PS,2,FE,1,0
2020-02-21,id25,GR,1,FE,1,0
2020-02-21,id25,GR,1,FE,1,0
2020-02-21,id25,HO,1,RE,1,0
2020-02-21,id25,GR,1,FE,1,0
2020-02-21,id28,NV,1,GR,1,0
2020-02-21,id28,PG,1,AP,1,0
2020-02-21,id30,GR_PG,2,AP,1,0
2020-02-21,id30,PH,1,FE_IP,2,0
2020-02-21,id30,GR,1,BA,1,0
2020-02-21,id30,GR,1,AP,1,0
2020-02-21,id33,PH_PS,2,DI,1,0
2020-02-21,id33,HO,1,TR,1,0
2020-02-21,id33,GR,1,FE,1,0
2020-02-21,id33,GR,1,FE,1,0
2020-02-21,id33,PH,1,IP_PL,2,0
2020-02-21,id33,HO,1,FE_FU,2,0
2020-02-21,id33,GR,1,AP,1,0
2020-02-21,id33,HO,1,OP,1,0
2020-02-21,id33,PH,1,RE,1,0
2020-02-21,id33,HO,1,FU_RE,2,0
2020-02-21,id33,PH,1,TR,1,0
2020-02-21,id33,HO,1,FE,1,0
2020-02-21,id33,HO,1,FE,1,0
2020-02-21,id33,HO,1,FE,1,0
2020-02-21,id33,GR,1,AP,1,0
2020-02-21,id33,GR,1,AP,1,0
2020-02-21,id33,PG,1,AP,1,0
2020-02-21,id41,PN,1,AF_AP_FU_TR,4,0
2020-02-21,id41,GR,1,AF_AP_FU_TR,4,0
2020-02-21,id41,NV,1,GR,1,0
2020-02-21,id41,NV,1,GR,1,0
2020-02-21,id41,PH,1,FU_IP_RE,3,0
2020-02-21,id41,GR,1,AP,1,1
2020-02-21,id48,HO_PH,2,IP_TR,2,0
2020-02-21,id48,HO_GR,2,FE,1,0
2020-02-21,id48,PN_PG,2,AP_FU_TR,3,0
2020-02-21,id48,HO,1,IP_TR,2,0
2020-02-21,id48,PN,1,AP,1,1
2020-02-21,id48,GR,1,AF,1,0
2020-02-21,id48,WH,1,AP,1,1
2020-02-21,id48,HO,1,RE,1,1
2020-02-21,id48,HO,1,FE_FU,2,0
2020-02-24,id03,PG,1,OP,1,0
2020-02-24,id05,HO,1,TR,1,0
2020-02-24,id05,HO,1,RE,1,0
2020-02-24,id05,PN,1,AF_AP,2,0
2020-02-24,id05,PG,1,AP,1,0
2020-02-24,id05,HO,1,TR,1,0
2020-02-24,id11,NV,1,GR,1,0
2020-02-24,id11,NV,1,GR,1,0
2020-02-24,id11,GR,1,AP,1,0
2020-02-24,id22,PN,1,AP,1,0
2020-02-24,id23,GR_PN,2,AP,1,0
2020-02-24,id23,PH_SC,2,FE_FU,2,0
2020-02-24,id23,HO_GR,2,FE_IP,2,0
2020-02-24,id23,HO,1,FE_IP,2,1
2020-02-24,id24,HO_PH,2,TR,1,0
2020-02-24,id24,HO,1,RE,1,0
2020-02-24,id24,HO,1,BA,1,0
2020-02-24,id25,HO,1,AP,1,0
2020-02-24,id28,PH_PB,2,AP,1,0
2020-02-24,id28,GR_HO,2,TR,1,0
2020-02-24,id28,PH_PG,2,DI,1,0
2020-02-24,id28,PG_GR,2,AP,1,0
2020-02-24,id28,PH_PB,2,FU_IP_RE,3,0
2020-02-24,id28,PG,1,AF_AP,2,0
2020-02-24,id28,PH,1,IP_RE,2,0
2020-02-24,id28,PB,1,IP_RE,2,0
2020-02-24,id28,HO,1,BA,1,0
2020-02-24,id28,PN,1,AP_FU_RE,3,0
2020-02-24,id28,HO,1,TR,1,0
2020-02-24,id28,HO,1,FE,1,0
2020-02-24,id28,HO,1,AP,1,0
2020-02-24,id28,PH,1,TR,1,0
2020-02-24,id28,PH,1,FE,1,0
2020-02-24,id28,HO,1,AP,1,0
2020-02-24,id28,HO,1,RE,1,0
2020-02-24,id28,GR,1,FE,1,0
2020-02-24,id28,NV,1,GR,1,0
2020-02-24,id28,HO,1,RE,1,0
2020-02-24,id28,HO,1,FE,1,0
2020-02-24,id30,PH_PB,2,DI,1,0
2020-02-24,id30,PH_PS,2,RA,1,0
2020-02-24,id30,SC,1,CO,1,0
2020-02-24,id30,PB,1,GA,1,0
2020-02-24,id30,SC,1,CO,1,0
2020-02-24,id33,HO,1,TR,1,0
2020-02-24,id41,GR,1,AP_DI_FU_TR,4,0
2020-02-24,id41,PH,1,TR,1,1
2020-02-24,id41,HO,1,FE_FU_IP,3,0
2020-02-24,id41,HO,1,FE,1,0
2020-02-24,id48,GR_PG,2,AP,1,1
2020-02-24,id48,PN,1,AP,1,1
2020-02-24,id48,GR,1,AP,1,1
2020-02-24,id48,PN,1,AF_AP,2,1
2020-02-24,id48,HO,1,FE,1,0
2020-02-24,id48,PN,1,AP,1,1
2020-02-25,id03,NV,1,GR,1,0
2020-02-25,id05,PG_PN,2,AF_AP,2,0
2020-02-25,id05,HO_PG,2,NS_OP,2,0
2020-02-25,id05,HO,1,RE,1,0
2020-02-25,id05,HO,1,RE,1,0
2020-02-25,id05,HO,1,TR,1,0
2020-02-25,id05,GR,1,GA,1,0
2020-02-25,id05,HO,1,OP,1,0
2020-02-25,id05,WH,1,AF_AP,2,0
2020-02-25,id05,WH,1,AF_AP,2,0
2020-02-25,id05,HO,1,AP,1,0
2020-02-25,id22,PG_GR,2,AP,1,0
2020-02-25,id22,PG_GR,2,AP_NS,2,0
2020-02-25,id22,GR_PG,2,NS_OP,2,0
2020-02-25,id22,HO_PG,2,NS_OP,2,0
2020-02-25,id22,GR,1,PL,1,0
2020-02-25,id22,SC,1,BA,1,0
2020-02-25,id22,GR,1,AP,1,0
2020-02-25,id23,HO_GR,2,RE,1,0
2020-02-25,id23,GR_HO,2,AP,1,0
2020-02-25,id23,HO,1,TR,1,1
2020-02-25,id23,PS,1,TR,1,0
2020-02-25,id23,HO,1,FE,1,0
2020-02-25,id23,NV,1,GR,1,0
2020-02-25,id23,HO,1,AP,1,1
2020-02-25,id23,HO,1,FE,1,0
2020-02-25,id23,HO,1,TR,1,1
2020-02-25,id23,HO,1,TR,1,1
2020-02-25,id23,GR,1,FE,1,0
2020-02-25,id23,HO,1,RE,1,1
